time,action,visualization
0:38:09,pan,geo-0-1
0:38:12,pan,geo-0-1
0:38:13,pan,geo-0-1
0:38:20,brush,hist-2
0:38:21,brush,hist-2
0:38:22,brush,hist-2
0:38:23,brush,hist-2
0:38:24,brush,hist-2
0:38:26,brush,hist-2
0:38:27,brush,hist-2
0:38:28,brush,hist-2
0:38:29,brush,hist-2
0:38:30,brush,hist-2
0:38:31,brush,hist-2
0:38:32,brush,hist-2
0:38:33,brush,hist-2
0:38:34,brush,hist-2
0:38:35,brush,hist-2
0:38:38,brush,hist-2
0:38:39,brush,hist-2
0:38:45,brush,hist-2
0:38:46,brush,hist-2
0:38:47,brush,hist-2
0:38:48,brush,hist-2
0:38:49,brush,hist-2
0:38:50,brush,hist-2
0:38:50,brush,hist-3
0:38:51,brush,hist-3
0:38:52,brush,hist-3
0:38:52,brush,bar-5
0:38:53,pan,geo-0-1
0:38:54,brush,hist-3
0:38:55,brush,hist-3
0:38:56,brush,hist-3
0:38:57,brush,hist-3
0:38:58,brush,hist-3
0:38:59,brush,hist-3
0:39:00,brush,hist-3
0:39:01,brush,hist-3
0:39:02,brush,hist-3
0:39:03,brush,hist-3
0:39:04,brush,hist-3
0:39:05,brush,hist-3
0:39:06,brush,hist-3
0:39:07,brush,hist-3
0:39:08,brush,hist-3
0:39:09,brush,hist-3
0:39:10,brush,hist-3
0:39:11,brush,hist-3
0:39:12,brush,hist-3
0:39:13,brush,hist-3
0:39:14,brush,hist-3
0:39:15,brush,hist-3
0:39:16,brush,hist-3
0:39:17,brush,hist-3
0:39:18,brush,hist-3
0:39:19,brush,hist-3
0:39:20,brush,hist-3
0:39:21,brush,hist-3
0:39:22,brush,hist-3
0:39:23,brush,hist-3
0:39:24,brush,hist-3
0:39:25,brush,hist-3
0:39:26,brush,hist-3
0:39:27,brush,hist-3
0:39:28,brush,hist-3
0:39:29,brush,hist-3
0:39:30,brush,hist-3
0:39:31,brush,hist-3
0:39:32,brush,hist-3
0:39:33,brush,hist-3
0:39:34,brush,hist-3
0:39:34,brush,hist-4
0:39:35,brush,hist-4
0:39:36,brush,hist-4
0:39:37,brush,hist-4
0:39:38,brush,hist-4
0:39:39,brush,hist-4
0:39:40,brush,hist-4
0:39:41,brush,hist-4
0:39:42,brush,hist-4
0:39:43,brush,hist-4
0:39:44,brush,hist-4
0:39:45,brush,hist-4
0:39:46,brush,hist-4
0:39:47,brush,hist-4
0:39:48,brush,hist-4
0:39:49,brush,hist-4
0:39:50,brush,hist-4
0:39:51,brush,hist-4
0:39:52,brush,hist-4
0:39:52,brush,bar-5
0:39:53,brush,bar-5
0:39:54,brush,bar-5
0:39:55,brush,bar-5
0:39:56,brush,bar-5
0:40:09,pan,geo-0-1
0:40:10,pan,geo-0-1
0:40:11,pan,geo-0-1
0:40:12,zoom,geo-0-1
0:40:13,pan,geo-0-1
0:40:14,pan,geo-0-1
0:40:15,pan,geo-0-1
0:40:16,pan,geo-0-1
0:40:17,pan,geo-0-1
0:40:18,pan,geo-0-1
0:40:19,pan,geo-0-1
0:40:20,range select,geo-0-1
0:40:24,pan,geo-0-1
0:40:25,pan,geo-0-1
0:40:26,pan,geo-0-1
0:40:27,pan,geo-0-1
0:40:28,pan,geo-0-1
0:40:29,pan,geo-0-1
0:40:30,pan,geo-0-1
0:40:31,pan,geo-0-1
0:40:32,pan,geo-0-1
0:40:33,range select,hist-2
0:40:35,brush,hist-2
0:40:36,brush,hist-2
0:40:37,brush,hist-2
0:40:38,brush,hist-2
0:40:39,brush,hist-2
0:40:40,brush,hist-2
0:40:41,brush,hist-2
0:40:42,brush,hist-2
0:40:42,brush,bar-5
0:40:43,pan,geo-0-1
0:40:44,brush,hist-2
0:40:45,brush,hist-2
0:40:46,brush,hist-2
0:40:47,brush,hist-2
0:40:48,brush,hist-2
0:40:49,brush,hist-2
0:40:50,brush,hist-2
0:40:51,brush,hist-2
0:40:52,brush,hist-2
0:40:53,brush,hist-2
0:40:54,brush,hist-2
0:40:55,brush,hist-2
0:40:56,brush,hist-2
0:40:57,brush,hist-2
0:40:58,brush,hist-2
0:40:59,brush,hist-2
0:41:00,brush,hist-2
0:41:01,brush,hist-2
0:41:02,brush,hist-2
0:41:03,brush,hist-2
0:41:04,brush,hist-2
0:41:05,brush,hist-2
0:41:06,brush,hist-2
0:41:07,brush,hist-2
0:41:08,brush,hist-2
0:41:09,brush,hist-2
0:41:10,brush,hist-2
0:41:11,brush,hist-2
0:41:12,brush,hist-2
0:41:13,brush,hist-2
0:41:13,brush,hist-3
0:41:14,brush,hist-3
0:41:15,brush,hist-3
0:41:16,brush,hist-3
0:41:17,brush,hist-3
0:41:18,brush,hist-3
0:41:19,brush,hist-3
0:41:20,brush,hist-3
0:41:21,brush,hist-3
0:41:22,brush,hist-3
0:41:23,brush,hist-3
0:41:24,brush,hist-3
0:41:25,brush,hist-3
0:41:26,brush,hist-3
0:41:27,brush,hist-3
0:41:28,brush,hist-3
0:41:29,brush,hist-3
0:41:29,brush,hist-2
0:41:30,brush,hist-2
0:41:31,brush,hist-2
0:41:32,brush,hist-2
0:41:33,brush,hist-2
0:41:33,pan,geo-0-1
0:41:34,pan,geo-0-1
0:41:35,pan,geo-0-1
0:41:36,pan,geo-0-1
0:41:37,pan,geo-0-1
0:41:38,pan,geo-0-1
0:41:38,brush,hist-2
0:41:39,brush,hist-2
0:41:40,brush,hist-2
0:41:41,brush,hist-2
0:41:42,brush,hist-2
0:41:43,brush,hist-2
