time,action,visualization
0:55:51,pan,geo-0-1
0:55:52,pan,geo-0-1
0:56:36,pan,geo-0-1
0:56:37,pan,geo-0-1
0:56:38,pan,geo-0-1
0:56:39,pan,geo-0-1
0:56:43,pan,geo-0-1
0:56:44,pan,geo-0-1
0:56:45,pan,geo-0-1
0:56:46,pan,geo-0-1
0:57:22,pan,geo-0-1
0:57:23,pan,geo-0-1
0:57:24,pan,geo-0-1
0:57:25,pan,geo-0-1
0:57:26,pan,geo-0-1
0:57:27,pan,geo-0-1
0:57:28,pan,geo-0-1
0:57:29,pan,geo-0-1
0:57:30,pan,geo-0-1
0:57:41,pan,geo-0-1
0:57:48,pan,geo-0-1
0:57:49,pan,geo-0-1
0:57:51,pan,geo-0-1
0:58:07,pan,geo-0-1
0:58:08,pan,geo-0-1
