user, time, action, visualization
p5,0:09:24,range select,hist-2
p5,0:09:25,range select,hist-2
p5,0:09:26,range select,hist-2
p5,0:09:27,range select,hist-2
p5,0:09:28,range select,hist-2
p5,0:09:29,range select,hist-2
p5,0:09:32,range select,hist-2
p5,0:09:34,range select,hist-2
p5,0:09:35,range select,hist-2
p5,0:09:36,range select,hist-2
p5,0:09:39,range select,hist-2
p5,0:09:40,range select,hist-2
p5,0:09:47,range select,hist-2
p5,0:09:48,range select,hist-2
p5,0:09:49,range select,hist-2
p5,0:09:50,range select,hist-2
p5,0:09:52,range select,hist-2
p5,0:09:53,range select,hist-2
p5,0:09:57,range select,hist-2
p5,0:10:01,brush,hist-2
p5,0:10:02,range select,hist-2
p5,0:10:04,range select,hist-2
p5,0:10:06,range select,hist-2
p5,0:10:09,range select,hist-2
p5,0:10:12,range select,hist-2
p5,0:10:13,range select,hist-2
p5,0:10:14,range select,hist-2
p5,0:10:17,range select,hist-2
p5,0:10:18,range select,hist-2
p5,0:10:20,range select,hist-2
p5,0:10:21,range select,hist-2
p5,0:10:22,range select,hist-2
p5,0:10:23,range select,hist-2
p5,0:10:24,range select,hist-2
p5,0:10:25,range select,hist-2
p5,0:10:26,range select,hist-2
p5,0:10:27,range select,hist-2
p5,0:10:28,range select,hist-2
p5,0:10:29,range select,hist-2
p5,0:10:30,range select,hist-2
p5,0:10:31,range select,hist-2
p5,0:10:33,range select,hist-2
p5,0:10:36,range select,hist-2
p5,0:10:37,range select,hist-2
p5,0:10:39,range select,hist-2
p5,0:10:40,range select,hist-2
p5,0:10:42,range select,hist-2
p5,0:10:43,range select,hist-2
p5,0:10:44,range select,hist-2
p5,0:10:45,range select,hist-2
p5,0:10:46,range select,hist-2
p5,0:10:47,range select,hist-2
p5,0:10:48,range select,hist-2
p5,0:10:49,range select,hist-2
p5,0:10:51,range select,hist-2
p5,0:10:53,range select,hist-2
p5,0:10:55,range select,hist-2
p5,0:10:58,range select,bar-5
p5,0:10:59,brush,bar-5
p5,0:11:00,range select,bar-5
p5,0:11:01,range select,bar-5
p5,0:11:02,range select,bar-5
p5,0:11:03,range select,bar-5
p5,0:11:04,range select,bar-5
p5,0:11:05,range select,bar-5
p5,0:11:07,range select,hist-2
p5,0:11:08,range select,bar-5
p5,0:11:11,range select,hist-2
p5,0:11:12,range select,hist-2
p5,0:11:13,range select,hist-2
p5,0:13:03,pan,geo-0-1
p5,0:13:04,pan,geo-0-1
p5,0:13:05,pan,geo-0-1
p5,0:13:06,pan,geo-0-1
p5,0:13:09,range select,geo-0-1
p5,0:13:10,range select,geo-0-1
p5,0:13:11,range select,geo-0-1
p5,0:13:12,range select,geo-0-1
p5,0:13:14,range select,geo-0-1
p5,0:13:19,brush,hist-4
p5,0:13:21,brush,hist-4
p5,0:13:22,brush,hist-4
p5,0:13:23,brush,hist-4
p5,0:13:26,pan,geo-0-1
p5,0:13:29,pan,geo-0-1
p5,0:13:30,pan,geo-0-1
p5,0:13:31,pan,geo-0-1
p5,0:13:32,pan,geo-0-1
p5,0:13:38,pan,geo-0-1
p5,0:13:39,pan,geo-0-1
p5,0:13:40,pan,geo-0-1
p5,0:13:41,pan,geo-0-1
p5,0:13:43,pan,geo-0-1
p5,0:13:44,pan,geo-0-1
p5,0:13:45,pan,geo-0-1
p5,0:13:46,pan,geo-0-1
p5,0:13:48,pan,geo-0-1
p5,0:13:49,pan,geo-0-1
p5,0:13:50,pan,geo-0-1
p5,0:13:51,range select,geo-0-1
p5,0:13:52,range select,geo-0-1
p5,0:13:53,range select,geo-0-1
p5,0:13:54,range select,geo-0-1
p5,0:13:55,range select,geo-0-1
p5,0:13:56,range select,geo-0-1
p5,0:13:57,range select,geo-0-1
p5,0:15:38,pan,geo-0-1
p5,0:15:39,pan,geo-0-1
p5,0:15:41,pan,geo-0-1
p5,0:15:43,range select,geo-0-1
p5,0:15:48,pan,geo-0-1
p5,0:15:49,pan,geo-0-1
p5,0:15:50,pan,geo-0-1
p5,0:15:51,pan,geo-0-1
p5,0:15:54,range select,geo-0-1
p5,0:15:56,range select,geo-0-1
p5,0:15:57,range select,geo-0-1
p5,0:16:05,pan,geo-0-1
p5,0:16:14,pan,geo-0-1
p5,0:16:15,pan,geo-0-1
p5,0:16:43,pan,geo-0-1
p5,0:16:44,pan,geo-0-1
p5,0:16:47,range select,geo-0-1
p5,0:16:48,range select,geo-0-1
p5,0:17:09,pan,geo-0-1
p5,0:17:10,pan,geo-0-1
p5,0:17:11,pan,geo-0-1
p5,0:17:13,pan,geo-0-1
p5,0:17:14,pan,geo-0-1
p5,0:17:16,pan,geo-0-1
p5,0:17:17,pan,geo-0-1
p5,0:17:18,range select,geo-0-1
p5,0:17:19,range select,geo-0-1
p5,0:17:32,pan,geo-0-1
p5,0:17:33,pan,geo-0-1
p5,0:17:34,pan,geo-0-1
p5,0:17:42,brush,bar-5
p5,0:17:43,brush,hist-4
p5,0:17:45,pan,geo-0-1
p5,0:17:47,pan,geo-0-1
