user, time, action, visualization
p17,0:14:19,pan,geo-0-1
p17,0:14:20,pan,geo-0-1
p17,0:14:21,pan,geo-0-1
p17,0:14:23,pan,geo-0-1
p17,0:14:24,pan,geo-0-1
p17,0:14:25,pan,geo-0-1
p17,0:14:26,pan,geo-0-1
p17,0:14:27,pan,geo-0-1
p17,0:14:28,pan,geo-0-1
p17,0:14:30,pan,geo-0-1
p17,0:14:31,pan,geo-0-1
p17,0:14:33,pan,geo-0-1
p17,0:14:35,pan,geo-0-1
p17,0:14:36,pan,geo-0-1
p17,0:14:37,pan,geo-0-1
p17,0:14:39,pan,geo-0-1
p17,0:14:40,pan,geo-0-1
p17,0:14:41,pan,geo-0-1
p17,0:14:42,pan,geo-0-1
p17,0:14:56,pan,geo-0-1
p17,0:14:57,zoom,geo-0-1
p17,0:14:58,pan,geo-0-1
p17,0:14:59,pan,geo-0-1
p17,0:15:00,pan,geo-0-1
p17,0:15:03,pan,geo-0-1
p17,0:15:04,pan,geo-0-1
p17,0:15:09,pan,geo-0-1
p17,0:15:10,pan,geo-0-1
p17,0:15:11,pan,geo-0-1
p17,0:15:12,pan,geo-0-1
p17,0:15:13,pan,geo-0-1
p17,0:15:15,pan,geo-0-1
p17,0:15:16,pan,geo-0-1
p17,0:15:17,pan,geo-0-1
p17,0:15:19,range select,bar-5
p17,0:15:24,pan,geo-0-1
p17,0:15:26,pan,geo-0-1
p17,0:15:30,pan,geo-0-1
p17,0:15:31,pan,geo-0-1
p17,0:15:56,pan,geo-0-1
p17,0:15:57,pan,geo-0-1
p17,0:15:59,pan,geo-0-1
p17,0:16:00,pan,geo-0-1
p17,0:16:01,pan,geo-0-1
p17,0:16:02,pan,geo-0-1
p17,0:16:03,pan,geo-0-1
p17,0:16:05,pan,geo-0-1
p17,0:16:06,pan,geo-0-1
p17,0:16:07,pan,geo-0-1
p17,0:16:08,zoom,geo-0-1
p17,0:16:09,pan,geo-0-1
p17,0:16:11,pan,geo-0-1
p17,0:16:12,pan,geo-0-1
p17,0:16:13,pan,geo-0-1
p17,0:16:15,pan,geo-0-1
p17,0:16:16,pan,geo-0-1
p17,0:16:17,pan,geo-0-1
p17,0:16:18,pan,geo-0-1
p17,0:16:19,pan,geo-0-1
p17,0:16:20,pan,geo-0-1
p17,0:16:21,pan,geo-0-1
p17,0:16:22,pan,geo-0-1
p17,0:16:27,pan,geo-0-1
p17,0:16:28,pan,geo-0-1
p17,0:16:33,pan,geo-0-1
p17,0:16:34,pan,geo-0-1
p17,0:16:35,pan,geo-0-1
