user, time, action, visualization
p12,0:08:48,pan,geo-0-1
p12,0:08:50,pan,geo-0-1
p12,0:08:52,pan,geo-0-1
p12,0:08:53,pan,geo-0-1
p12,0:08:56,pan,geo-0-1
p12,0:08:57,pan,geo-0-1
p12,0:08:58,pan,geo-0-1
p12,0:08:59,pan,geo-0-1
p12,0:09:02,pan,geo-0-1
p12,0:09:04,pan,geo-0-1
p12,0:09:05,zoom,geo-0-1
p12,0:09:08,pan,geo-0-1
p12,0:09:10,pan,geo-0-1
p12,0:09:13,pan,geo-0-1
p12,0:09:14,pan,geo-0-1
p12,0:09:15,pan,geo-0-1
p12,0:09:16,pan,geo-0-1
p12,0:09:17,pan,geo-0-1
p12,0:09:18,pan,geo-0-1
p12,0:09:19,pan,geo-0-1
p12,0:09:20,pan,geo-0-1
p12,0:09:21,pan,geo-0-1
p12,0:09:23,pan,geo-0-1
p12,0:09:26,pan,geo-0-1
p12,0:09:27,pan,geo-0-1
p12,0:09:29,pan,geo-0-1
p12,0:09:35,pan,geo-0-1
p12,0:09:36,pan,geo-0-1
p12,0:09:37,pan,geo-0-1
p12,0:09:38,pan,geo-0-1
p12,0:09:39,pan,geo-0-1
p12,0:09:40,pan,geo-0-1
p12,0:09:41,pan,geo-0-1
p12,0:09:42,pan,geo-0-1
p12,0:09:43,pan,geo-0-1
p12,0:09:44,pan,geo-0-1
p12,0:09:45,pan,geo-0-1
p12,0:09:46,pan,geo-0-1
p12,0:09:48,pan,geo-0-1
p12,0:09:49,zoom,geo-0-1
p12,0:09:50,pan,geo-0-1
p12,0:09:51,pan,geo-0-1
p12,0:09:52,pan,geo-0-1
p12,0:09:53,pan,geo-0-1
p12,0:09:57,range select,geo-0-1
p12,0:09:58,range select,geo-0-1
p12,0:10:02,range select,geo-0-1
p12,0:10:12,pan,geo-0-1
p12,0:10:13,zoom,geo-0-1
p12,0:10:14,pan,geo-0-1
p12,0:10:15,zoom,geo-0-1
p12,0:10:18,brush,bar-5
p12,0:10:21,pan,geo-0-1
p12,0:10:22,pan,geo-0-1
p12,0:10:24,pan,geo-0-1
p12,0:10:25,pan,geo-0-1
p12,0:10:26,pan,geo-0-1
p12,0:10:27,pan,geo-0-1
p12,0:10:28,pan,geo-0-1
p12,0:10:29,pan,geo-0-1
p12,0:10:30,pan,geo-0-1
p12,0:10:31,pan,geo-0-1
p12,0:10:33,pan,geo-0-1
p12,0:10:34,pan,geo-0-1
p12,0:10:35,pan,geo-0-1
p12,0:10:39,pan,geo-0-1
p12,0:10:40,pan,geo-0-1
p12,0:10:41,pan,geo-0-1
p12,0:10:43,pan,geo-0-1
p12,0:10:44,pan,geo-0-1
p12,0:10:46,pan,geo-0-1
p12,0:10:47,pan,geo-0-1
p12,0:10:48,pan,geo-0-1
p12,0:10:49,pan,geo-0-1
p12,0:10:50,pan,geo-0-1
p12,0:10:51,pan,geo-0-1
p12,0:10:52,pan,geo-0-1
p12,0:10:53,pan,geo-0-1
p12,0:10:54,pan,geo-0-1
p12,0:10:55,pan,geo-0-1
p12,0:10:56,pan,geo-0-1
p12,0:10:57,pan,geo-0-1
p12,0:10:58,brush,hist-4
p12,0:11:00,pan,geo-0-1
p12,0:11:01,pan,geo-0-1
p12,0:11:02,pan,geo-0-1
p12,0:11:03,pan,geo-0-1
p12,0:11:10,pan,geo-0-1
p12,0:11:11,pan,geo-0-1
p12,0:11:12,pan,geo-0-1
p12,0:11:13,pan,geo-0-1
p12,0:11:15,pan,geo-0-1
p12,0:11:16,pan,geo-0-1
p12,0:11:17,pan,geo-0-1
p12,0:11:20,pan,geo-0-1
p12,0:11:21,pan,geo-0-1
p12,0:11:32,pan,geo-0-1
p12,0:11:35,pan,geo-0-1
p12,0:11:36,pan,geo-0-1
p12,0:11:42,pan,geo-0-1
p12,0:11:44,pan,geo-0-1
p12,0:11:45,pan,geo-0-1
p12,0:11:46,pan,geo-0-1
p12,0:12:00,pan,geo-0-1
p12,0:12:01,pan,geo-0-1
p12,0:12:03,pan,geo-0-1
p12,0:12:04,pan,geo-0-1
p12,0:12:05,pan,geo-0-1
p12,0:12:06,pan,geo-0-1
p12,0:12:07,range select,bar-5
p12,0:12:08,pan,geo-0-1
p12,0:12:09,pan,geo-0-1
p12,0:12:13,pan,geo-0-1
p12,0:12:14,pan,geo-0-1
p12,0:12:15,pan,geo-0-1
p12,0:12:17,pan,geo-0-1
p12,0:12:18,pan,geo-0-1
p12,0:12:20,pan,geo-0-1
p12,0:12:21,pan,geo-0-1
p12,0:12:23,pan,geo-0-1
p12,0:12:24,pan,geo-0-1
p12,0:12:25,pan,geo-0-1
p12,0:12:27,pan,geo-0-1
p12,0:12:31,pan,geo-0-1
p12,0:12:34,pan,geo-0-1
p12,0:12:36,pan,geo-0-1
p12,0:12:40,pan,geo-0-1
p12,0:12:42,pan,geo-0-1
p12,0:12:45,pan,geo-0-1
p12,0:12:46,pan,geo-0-1
p12,0:12:47,pan,geo-0-1
p12,0:12:48,pan,geo-0-1
p12,0:12:49,pan,geo-0-1
p12,0:13:06,pan,geo-0-1
p12,0:13:07,pan,geo-0-1
p12,0:13:08,pan,geo-0-1
p12,0:13:09,pan,geo-0-1
p12,0:13:11,pan,geo-0-1
p12,0:13:12,pan,geo-0-1
p12,0:13:13,pan,geo-0-1
p12,0:13:16,pan,geo-0-1
p12,0:13:17,pan,geo-0-1
p12,0:13:20,range select,bar-5
p12,0:13:21,pan,geo-0-1
p12,0:13:22,pan,geo-0-1
p12,0:13:23,pan,geo-0-1
p12,0:13:24,pan,geo-0-1
p12,0:13:30,pan,geo-0-1
p12,0:13:31,pan,geo-0-1
p12,0:13:32,pan,geo-0-1
p12,0:13:33,pan,geo-0-1
p12,0:13:34,pan,geo-0-1
p12,0:13:36,pan,geo-0-1
p12,0:13:38,pan,geo-0-1
p12,0:13:39,pan,geo-0-1
p12,0:13:44,pan,geo-0-1
p12,0:13:45,pan,geo-0-1
p12,0:13:46,pan,geo-0-1
p12,0:13:47,pan,geo-0-1
p12,0:13:48,pan,geo-0-1
p12,0:13:50,pan,geo-0-1
p12,0:13:51,pan,geo-0-1
p12,0:13:52,pan,geo-0-1
p12,0:13:56,pan,geo-0-1
p12,0:13:57,pan,geo-0-1
p12,0:13:58,pan,geo-0-1
p12,0:13:59,pan,geo-0-1
p12,0:14:00,pan,geo-0-1
p12,0:14:01,pan,geo-0-1
p12,0:14:05,range select,bar-5
p12,0:14:09,range select,bar-5
p12,0:14:14,range select,bar-5
p12,0:14:26,range select,hist-4
p12,0:14:28,range select,bar-5
p12,0:14:29,pan,geo-0-1
p12,0:14:30,pan,geo-0-1
p12,0:14:32,pan,geo-0-1
p12,0:14:33,pan,geo-0-1
p12,0:14:41,pan,geo-0-1
p12,0:14:45,pan,geo-0-1
p12,0:14:46,pan,geo-0-1
p12,0:14:47,pan,geo-0-1
p12,0:14:48,pan,geo-0-1
p12,0:14:49,range select,bar-5
p12,0:14:51,range select,bar-5
p12,0:14:52,pan,geo-0-1
p12,0:14:53,pan,geo-0-1
p12,0:15:02,range select,bar-5
p12,0:15:05,pan,geo-0-1
p12,0:15:06,pan,geo-0-1
p12,0:15:08,range select,bar-5
p12,0:15:10,range select,bar-5
p12,0:15:12,range select,bar-5
p12,0:15:14,range select,bar-5
p12,0:15:16,range select,bar-5
p12,0:15:17,range select,bar-5
p12,0:15:18,range select,bar-5
